,Course Code,Course Names,EX,A,B,C,D,P,F,EX%,A%,B%,C%,D%,P%,F%,session,Avg CGPA
1990,MI40021,APPLIED ROCK ENGINEERING,6,14,22,21,1,0,0,9.38,21.88,34.38,32.81,1.56,0,0,Spring21,8.05
1991,MI40036,ADVANCED QUANTITATIVE DECISION MAKING,4,6,12,5,6,0,0,12.12,18.18,36.36,15.15,18.18,0,0,Spring21,7.91
1992,MI40039,ELEMENTS OF PETROLEUM ENGINEERING,1,2,1,0,0,0,0,25,50,25,0,0,0,0,Autumn20,9
1993,MI45008,SAFETY ENGINEERING,4,5,5,3,1,0,0,22.22,27.78,27.78,16.67,5.56,0,0,Spring21,8.44
1994,MI47005,PROJECT I,2,8,18,0,0,1,0,6.9,27.59,62.07,0,0,3.45,0,Autumn20,8.31
1995,MI48001,INDUSTRIAL TRAINING,2,7,3,4,0,0,0,12.5,43.75,18.75,25,0,0,0,Autumn20,8.44
1996,MI48002,COMPREHENSIVE VIVA VOCE,3,24,16,0,0,0,1,6.82,54.55,36.36,0,0,0,2.27,Spring21,8.59
1997,MI49003,ENVIRONMENTAL ENGG. LAB.,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,Autumn20,#DIV/0!
1998,MI50003,RESCUE AND DISASTER MANAGEMENT,2,4,3,0,0,0,0,22.22,44.44,33.33,0,0,0,0,Autumn20,8.89
1999,MI50009,OIL AND GAS WELL TESTING AND ENHANCED OIL RECOVERY,0,0,0,0,0,1,0,0,0,0,0,0,100,0,Autumn18,5
2000,MI50009,OIL AND GAS WELL TESTING AND ENHANCED OIL RECOVERY,1,2,5,1,2,3,0,7.14,14.29,35.71,7.14,14.29,21.43,0,Spring20,7.29
2001,MI60016,,2,0,0,0,0,0,0,100,0,0,0,0,0,0,Autumn20,10
2002,MI60026,,1,7,17,13,5,3,0,2.17,15.22,36.96,28.26,10.87,6.52,0,Spring21,7.5
2003,MI60031,,0,15,4,2,1,0,0,0,68.18,18.18,9.09,4.55,0,0,Autumn20,8.5
2004,MI60032,,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Spring21,7
2005,MI60034,,0,0,0,0,0,1,0,0,0,0,0,0,100,0,Spring19,5
2006,MI60035,,9,21,9,3,2,3,0,19.15,44.68,19.15,6.38,4.26,6.38,0,Spring21,8.49
2007,MI60036,,1,0,0,0,0,0,0,100,0,0,0,0,0,0,Spring21,10
2008,MI60037,,2,2,3,1,1,3,0,16.67,16.67,25,8.33,8.33,25,0,Autumn20,7.5
2009,MI60038,,2,8,12,2,0,0,0,8.33,33.33,50,8.33,0,0,0,Autumn20,8.42
2010,MI60039,,0,1,1,0,0,0,0,0,50,50,0,0,0,0,Autumn20,8.5
2011,MI60041,,4,10,5,1,8,3,0,12.9,32.26,16.13,3.23,25.81,9.68,0,Autumn20,7.74
2012,MI60042,,1,1,10,4,0,0,0,6.25,6.25,62.5,25,0,0,0,Spring21,7.94
2013,MI60045,,4,14,7,9,3,0,0,10.81,37.84,18.92,24.32,8.11,0,0,Spring21,8.19
2014,MI60045,,0,2,0,1,0,0,0,0,66.67,0,33.33,0,0,0,Autumn20,8.33
2015,MI60052,,1,2,0,2,2,0,0,14.29,28.57,0,28.57,28.57,0,0,Spring19,7.71
2016,MI60056,,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Autumn19,7
2017,MI60056,,0,1,0,1,2,0,0,0,25,0,25,50,0,0,Autumn20,7
2018,MI60056,,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Spring20,7
2019,MI60058,,1,0,0,0,0,0,0,100,0,0,0,0,0,0,Spring21,10
2020,MI60072,,0,0,1,0,0,0,0,0,0,100,0,0,0,0,Spring21,8
2021,MI60078,,0,1,0,0,2,0,0,0,33.33,0,0,66.67,0,0,Spring20,7
2022,MI60078,,0,1,0,0,0,0,0,0,100,0,0,0,0,0,Autumn20,9
2023,MI60078,,2,4,0,2,0,0,0,25,50,0,25,0,0,0,Spring21,8.75
2024,MI61003,,9,5,0,2,0,1,0,52.94,29.41,0,11.76,0,5.88,0,Autumn20,9.06
2025,MI61011,,0,0,1,0,0,0,0,0,0,100,0,0,0,0,Spring19,8
2026,MI61011,,2,2,0,0,0,0,0,50,50,0,0,0,0,0,Autumn20,9.5
2027,MI62004,,0,0,0,1,0,2,0,0,0,0,33.33,0,66.67,0,Spring21,5.67
2028,MM60009,,4,4,0,0,0,0,0,50,50,0,0,0,0,0,Autumn20,9.5
2029,MM60024,,0,1,1,0,0,0,0,0,50,50,0,0,0,0,Spring21,8.5
2030,MM61207,,0,2,0,0,0,0,0,0,100,0,0,0,0,0,Autumn20,9
2031,MM61214,,1,0,0,0,0,0,0,100,0,0,0,0,0,0,Spring21,10
2032,MM61216,,0,0,1,0,0,0,0,0,0,100,0,0,0,0,Spring21,8
2033,MM61228,,0,19,0,0,0,0,0,0,100,0,0,0,0,0,Autumn20,9
2034,MM61228,,1,22,4,3,0,1,0,3.23,70.97,12.9,9.68,0,3.23,0,Spring21,8.58
2035,MM61228,,0,3,5,0,0,0,0,0,37.5,62.5,0,0,0,0,Spring20,8.38
2036,MM61316,,1,1,1,0,0,0,0,33.33,33.33,33.33,0,0,0,0,Spring21,9
2037,MM61501,,3,1,0,0,0,0,0,75,25,0,0,0,0,0,Autumn20,9.75
2038,MM61504,,1,2,0,0,0,0,0,33.33,66.67,0,0,0,0,0,Spring21,9.33
2039,MM61511,,2,2,0,0,0,0,0,50,50,0,0,0,0,0,Autumn20,9.5
2040,MM66002,,1,4,3,1,0,0,0,11.11,44.44,33.33,11.11,0,0,0,Autumn18,8.56
2041,MM66005,,1,4,0,0,0,0,0,20,80,0,0,0,0,0,Spring20,9.2
2042,MM66005,,0,2,0,0,0,0,0,0,100,0,0,0,0,0,Autumn19,9
2043,MM66006,,0,0,1,0,0,0,0,0,0,100,0,0,0,0,Autumn19,8
2044,MM66007,,3,6,1,0,0,0,0,30,60,10,0,0,0,0,Spring20,9.2
2045,MM66008,,0,0,1,0,0,0,0,0,0,100,0,0,0,0,Spring20,8
2046,MM72335,,2,17,11,4,0,0,0,5.88,50,32.35,11.76,0,0,0,Spring21,8.5
2047,MS31007,MATERIAL SCIENCE,4,6,3,0,6,0,0,21.05,31.58,15.79,0,31.58,0,0,Autumn19,8.11
2048,MS31007,MATERIAL SCIENCE,7,15,2,2,0,0,0,26.92,57.69,7.69,7.69,0,0,0,Autumn20,9.04
2049,MS31007,MATERIAL SCIENCE,9,26,21,5,1,0,0,14.52,41.94,33.87,8.06,1.61,0,0,Spring21,8.6
2050,MS31007,MATERIAL SCIENCE,4,2,4,4,1,0,0,26.67,13.33,26.67,26.67,6.67,0,0,Spring20,8.27
2051,MS31007,MATERIAL SCIENCE,5,6,6,5,0,1,0,21.74,26.09,26.09,21.74,0,4.35,0,Spring19,8.35
2052,MS31007,MATERIAL SCIENCE,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Autumn18,7
2053,MS41004,POLYMER TECHNOLOGY,8,17,2,0,0,0,0,29.63,62.96,7.41,0,0,0,0,Spring21,9.22
2054,MS60009,,1,4,7,0,0,0,0,8.33,33.33,58.33,0,0,0,0,Autumn20,8.5
2055,MS60009,,1,5,2,0,0,0,0,12.5,62.5,25,0,0,0,0,Spring21,8.88
2056,MS60009,,1,1,1,0,0,0,0,33.33,33.33,33.33,0,0,0,0,Spring20,9
2057,MS60032,,1,1,0,0,0,0,0,50,50,0,0,0,0,0,Spring21,9.5
2058,MS60052,,0,1,0,1,1,0,0,0,33.33,0,33.33,33.33,0,0,Spring21,7.33
2059,MS60058,,0,1,0,0,0,0,0,0,100,0,0,0,0,0,Spring21,9
2060,MT20006,MATERIALS PROCESSING,4,20,20,6,1,4,0,7.27,36.36,36.36,10.91,1.82,7.27,0,Spring19,8.15
2061,MT20006,MATERIALS PROCESSING,5,14,7,10,5,5,0,10.87,30.43,15.22,21.74,10.87,10.87,0,Spring20,7.76
2062,MT20006,MATERIALS PROCESSING,4,15,38,9,1,1,0,5.88,22.06,55.88,13.24,1.47,1.47,0,Spring21,8.13
2063,MT21008,DEFORMATION BEHAVIOUR OF MATERIALS,13,42,10,5,2,0,0,18.06,58.33,13.89,6.94,2.78,0,0,Spring21,8.82
2064,MT21008,DEFORMATION BEHAVIOUR OF MATERIALS,15,10,10,11,4,5,0,27.27,18.18,18.18,20,7.27,9.09,0,Spring19,8.11
2065,MT21008,DEFORMATION BEHAVIOUR OF MATERIALS,7,13,8,9,4,5,0,15.22,28.26,17.39,19.57,8.7,10.87,0,Spring20,7.89
2066,MT21010,TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES,7,9,6,11,9,12,1,12.73,16.36,10.91,20,16.36,21.82,1.82,Spring19,7.16
2067,MT21010,TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES,6,5,13,11,6,3,2,13.04,10.87,28.26,23.91,13.04,6.52,4.35,Spring20,7.5
2068,MT21010,TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES,6,18,17,14,7,5,1,8.82,26.47,25,20.59,10.29,7.35,1.47,Spring21,7.75
2069,MT21104,GENETIC ALGORITHMS IN ENGINEERING PROCESS MODELING,15,18,12,3,0,0,0,31.25,37.5,25,6.25,0,0,0,Spring20,8.94
2070,MT21104,GENETIC ALGORITHMS IN ENGINEERING PROCESS MODELING,3,3,2,3,3,4,0,16.67,16.67,11.11,16.67,16.67,22.22,0,Spring19,7.33
2071,MT21104,GENETIC ALGORITHMS IN ENGINEERING PROCESS MODELING,16,21,4,1,0,0,0,38.1,50,9.52,2.38,0,0,0,Spring21,9.24
2072,MT21105,METALLURGICAL THERMODYNAMICS AND KINETICS,10,9,15,9,3,9,0,18.18,16.36,27.27,16.36,5.45,16.36,0,Autumn18,7.76
2073,MT21105,METALLURGICAL THERMODYNAMICS AND KINETICS,5,10,9,7,5,9,1,10.87,21.74,19.57,15.22,10.87,19.57,2.17,Autumn19,7.39
2074,MT21105,METALLURGICAL THERMODYNAMICS AND KINETICS,22,35,7,0,1,3,0,32.35,51.47,10.29,0,1.47,4.41,0,Autumn20,9
2075,MT21107,INTRODUCTION TO ENGINEERING MATERIALS,4,9,12,10,10,10,0,7.27,16.36,21.82,18.18,18.18,18.18,0,Autumn18,7.22
2076,MT21107,INTRODUCTION TO ENGINEERING MATERIALS,4,6,10,4,8,14,0,8.7,13.04,21.74,8.7,17.39,30.43,0,Autumn19,6.96
2077,MT21107,INTRODUCTION TO ENGINEERING MATERIALS,3,18,31,9,6,0,0,4.48,26.87,46.27,13.43,8.96,0,0,Autumn20,8.04
2078,MT29005,METALLURGICAL THERMODYNAMICS AND KINETICS LAB.,1,15,23,7,5,3,0,1.85,27.78,42.59,12.96,9.26,5.56,0,Autumn18,7.83
2079,MT29005,METALLURGICAL THERMODYNAMICS AND KINETICS LAB.,4,10,17,6,5,2,2,8.7,21.74,36.96,13.04,10.87,4.35,4.35,Autumn19,7.74
2080,MT29005,METALLURGICAL THERMODYNAMICS AND KINETICS LAB.,12,36,17,1,0,0,1,17.91,53.73,25.37,1.49,0,0,1.49,Autumn20,8.82
2081,MT29006,MATERIALS PROCESSING LAB.,9,31,11,0,1,3,0,16.36,56.36,20,0,1.82,5.45,0,Spring19,8.69
2082,MT29006,MATERIALS PROCESSING LAB.,3,4,9,14,13,3,0,6.52,8.7,19.57,30.43,28.26,6.52,0,Spring20,7.15
2083,MT29006,MATERIALS PROCESSING LAB.,11,40,17,0,0,0,0,16.18,58.82,25,0,0,0,0,Spring21,8.91
2084,MT29007,INTRODUCTION TO ENGINEERING MATERIALS LAB.,11,35,6,2,0,0,0,20.37,64.81,11.11,3.7,0,0,0,Autumn18,9.02
2085,MT29007,INTRODUCTION TO ENGINEERING MATERIALS LAB.,7,16,10,8,4,1,0,15.22,34.78,21.74,17.39,8.7,2.17,0,Autumn19,8.24
2086,MT29007,INTRODUCTION TO ENGINEERING MATERIALS LAB.,9,49,9,0,0,0,0,13.43,73.13,13.43,0,0,0,0,Autumn20,9
2087,MT30001,MATERIALS ENGINEERING,2,20,27,36,29,31,1,1.37,13.7,18.49,24.66,19.86,21.23,0.68,Autumn19,6.86
2088,MT30001,MATERIALS ENGINEERING,24,121,38,1,0,1,0,12.97,65.41,20.54,0.54,0,0.54,0,Autumn20,8.89
2089,MT31007,"CREEP, FATIGUE AND FRACTURE",15,11,15,7,2,4,0,27.78,20.37,27.78,12.96,3.7,7.41,0,Autumn19,8.33
2090,MT31007,"CREEP, FATIGUE AND FRACTURE",14,22,6,2,1,0,1,30.43,47.83,13.04,4.35,2.17,0,2.17,Autumn20,8.91
2091,MT31009,MECHANICAL WORKING OF MATERIALS,4,6,10,15,12,7,0,7.41,11.11,18.52,27.78,22.22,12.96,0,Autumn19,7.15
2092,MT31009,MECHANICAL WORKING OF MATERIALS,4,7,11,16,4,2,1,8.89,15.56,24.44,35.56,8.89,4.44,2.22,Autumn20,7.58
2093,MT31012,MATERIAL CHARACTERIZATION,14,13,13,7,4,3,1,25.45,23.64,23.64,12.73,7.27,5.45,1.82,Spring20,8.24
2094,MT31012,MATERIAL CHARACTERIZATION,9,23,6,2,0,0,0,22.5,57.5,15,5,0,0,0,Spring21,8.98
2095,MT31015,PRINCIPLES OF EXTRACTIVE METALLURGY,4,3,3,13,14,17,0,7.41,5.56,5.56,24.07,25.93,31.48,0,Autumn19,6.5
2096,MT31015,PRINCIPLES OF EXTRACTIVE METALLURGY,7,10,12,6,6,3,0,15.91,22.73,27.27,13.64,13.64,6.82,0,Autumn20,7.93
2097,MT31017,PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS,2,1,6,8,10,27,0,3.7,1.85,11.11,14.81,18.52,50,0,Autumn19,6.07
2098,MT31017,PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS,3,12,13,12,2,2,0,6.82,27.27,29.55,27.27,4.55,4.55,0,Autumn20,7.91
2099,MT31022,X RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY,14,11,10,8,5,7,0,25.45,20,18.18,14.55,9.09,12.73,0,Spring20,8
2100,MT31022,X RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY,6,23,10,4,0,2,1,13.04,50,21.74,8.7,0,4.35,2.17,Spring21,8.46
2101,MT32008,IRON MAKING & STEELMAKING,7,5,12,14,14,2,0,12.96,9.26,22.22,25.93,25.93,3.7,0,Spring20,7.46
2102,MT32008,IRON MAKING & STEELMAKING,4,17,18,3,2,0,1,8.89,37.78,40,6.67,4.44,0,2.22,Spring21,8.31
2103,MT39004,MATERIALS CHARACTERISATION LAB.,14,18,9,3,11,0,0,25.45,32.73,16.36,5.45,20,0,0,Spring20,8.38
2104,MT39004,MATERIALS CHARACTERISATION LAB.,28,8,3,1,2,0,0,66.67,19.05,7.14,2.38,4.76,0,0,Spring21,9.4
2105,MT39005,HEAT TREATMENT OF MATERIALS LAB.,8,10,20,11,4,0,0,15.09,18.87,37.74,20.75,7.55,0,0,Autumn19,8.13
2106,MT39005,HEAT TREATMENT OF MATERIALS LAB.,13,18,6,7,1,0,0,28.89,40,13.33,15.56,2.22,0,0,Autumn20,8.78
2107,MT39009,MECHANICAL TESTING AND WORKING LAB.,8,15,16,9,3,3,0,14.81,27.78,29.63,16.67,5.56,5.56,0,Autumn19,8.13
2108,MT39009,MECHANICAL TESTING AND WORKING LAB.,6,21,15,1,0,0,0,13.95,48.84,34.88,2.33,0,0,0,Autumn20,8.74
2109,MT39022,X RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY LABORATORY,10,17,17,7,2,2,0,18.18,30.91,30.91,12.73,3.64,3.64,0,Spring20,8.36
2110,MT39022,X RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY LABORATORY,8,21,8,6,0,0,0,18.6,48.84,18.6,13.95,0,0,0,Spring21,8.72
2111,MT41007,JOINING OF METALS,5,12,6,6,0,0,0,17.24,41.38,20.69,20.69,0,0,0,Spring21,8.55
2112,MT41007,JOINING OF METALS,0,0,1,0,1,0,0,0,0,50,0,50,0,0,Autumn20,7
2113,MT41009,COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES,15,11,12,7,5,4,0,27.78,20.37,22.22,12.96,9.26,7.41,0,Spring20,8.22
2114,MT41009,COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES,7,22,11,3,1,0,0,15.91,50,25,6.82,2.27,0,0,Spring21,8.7
2115,MT41011,PHYSICS OF MATERIALS,0,0,4,5,5,0,1,0,0,26.67,33.33,33.33,0,6.67,Autumn20,6.73
2116,MT41013,CORROSION & ENVIRONMENTAL DEGRADATION OF MATERIALS,15,22,14,2,0,0,0,28.3,41.51,26.42,3.77,0,0,0,Autumn20,8.94
2117,MT41019,CASTING & SOLIDIFICATION,6,16,9,0,0,0,0,19.35,51.61,29.03,0,0,0,0,Autumn20,8.9
2118,MT41023,COMPOSITE MATERIALS,8,12,8,2,3,0,1,23.53,35.29,23.53,5.88,8.82,0,2.94,Autumn20,8.47
2119,MT41025,NON DESTRUCTIVE TESTING,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Autumn20,7
2120,MT41025,NON DESTRUCTIVE TESTING,3,13,1,0,0,0,0,17.65,76.47,5.88,0,0,0,0,Spring21,9.12
2121,MT41027,DESIGN & SELECTION OF MATERIALS,4,21,17,2,0,0,0,9.09,47.73,38.64,4.55,0,0,0,Autumn20,8.61
2122,MT41031,EXTRACTIVE METALLURGY OF NON FERROUS METALS,3,1,2,1,0,1,0,37.5,12.5,25,12.5,0,12.5,0,Autumn20,8.38
2123,MT41034,METALLURGICAL FAILURE ANALYSIS,0,0,0,0,1,0,0,0,0,0,0,100,0,0,Autumn20,6
2124,MT41034,METALLURGICAL FAILURE ANALYSIS,5,29,11,2,0,0,0,10.64,61.7,23.4,4.26,0,0,0,Spring21,8.79
2125,MT41037,POWDER METALLURGY,4,6,6,3,2,1,0,18.18,27.27,27.27,13.64,9.09,4.55,0,Autumn20,8.18
2126,MT41112,SURFACE ENGINEERING,3,1,0,0,0,0,0,75,25,0,0,0,0,0,Spring21,9.75
2127,MT47003,PROJECT I,12,14,5,1,0,0,1,36.36,42.42,15.15,3.03,0,0,3.03,Autumn20,9
2128,MT48002,COMPREHENSIVE VIVA VOCE,2,9,12,1,0,0,0,8.33,37.5,50,4.17,0,0,0,Spring21,8.5
2129,MT48003,SUMMER TRAINING,1,3,12,6,0,0,0,4.55,13.64,54.55,27.27,0,0,0,Autumn20,7.95
2130,MT49009,COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES LABORATORY,31,14,2,4,2,1,0,57.41,25.93,3.7,7.41,3.7,1.85,0,Spring20,9.2
2131,MT49009,COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES LABORATORY,10,23,11,0,0,0,0,22.73,52.27,25,0,0,0,0,Spring21,8.98
2132,MT60006,,11,19,15,5,1,0,0,21.57,37.25,29.41,9.8,1.96,0,0,Spring21,8.67
2133,MT60007,,2,1,1,0,0,0,0,50,25,25,0,0,0,0,Autumn20,9.25
2134,MT60008,,0,0,0,0,0,1,0,0,0,0,0,0,100,0,Autumn20,5
2135,MT60008,,0,2,3,0,1,0,0,0,33.33,50,0,16.67,0,0,Spring21,8
2136,MT60134,,2,1,0,0,0,0,0,66.67,33.33,0,0,0,0,0,Spring21,9.67
2137,MT60148,,7,10,2,0,0,0,0,36.84,52.63,10.53,0,0,0,0,Spring21,9.26
2138,MT60150,,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Autumn20,7
2139,MT60150,,1,0,0,0,0,0,0,100,0,0,0,0,0,0,Spring21,10
2140,MT61136,,0,3,0,0,0,0,0,0,100,0,0,0,0,0,Spring21,9
2141,MT61146,,0,0,1,0,0,1,0,0,0,50,0,0,50,0,Spring21,6.5
2142,MT61146,,0,1,0,0,0,0,0,0,100,0,0,0,0,0,Autumn20,9
2143,MT61151,,10,10,6,1,0,0,0,37.04,37.04,22.22,3.7,0,0,0,Autumn20,9.07
2144,MT66003,,0,2,1,2,2,1,0,0,25,12.5,25,25,12.5,0,Spring20,7.13
2145,MT66003,,0,1,2,1,0,0,0,0,25,50,25,0,0,0,Autumn19,8
2146,NA21001,MARINE HYDRODYNAMICS,6,12,9,8,6,5,0,13.04,26.09,19.57,17.39,13.04,10.87,0,Spring19,7.76
2147,NA21001,MARINE HYDRODYNAMICS,7,7,13,12,2,4,0,15.56,15.56,28.89,26.67,4.44,8.89,0,Spring20,7.84
2148,NA21001,MARINE HYDRODYNAMICS,13,19,15,3,1,1,0,25,36.54,28.85,5.77,1.92,1.92,0,Spring21,8.71
2149,NA21003,MARINE CONSTRUCTION AND WELDING,7,6,9,9,10,5,0,15.22,13.04,19.57,19.57,21.74,10.87,0,Autumn18,7.48
2150,NA21003,MARINE CONSTRUCTION AND WELDING,3,7,15,11,4,5,0,6.67,15.56,33.33,24.44,8.89,11.11,0,Autumn19,7.53
2151,NA21003,MARINE CONSTRUCTION AND WELDING,8,24,15,5,0,0,0,15.38,46.15,28.85,9.62,0,0,0,Autumn20,8.67
2152,NA21004,SHIP STRENGTH,4,12,1,10,12,7,0,8.7,26.09,2.17,21.74,26.09,15.22,0,Spring19,7.24
2153,NA21004,SHIP STRENGTH,6,5,7,11,3,13,0,13.33,11.11,15.56,24.44,6.67,28.89,0,Spring20,7.13
2154,NA21004,SHIP STRENGTH,9,2,7,20,4,8,2,17.31,3.85,13.46,38.46,7.69,15.38,3.85,Spring21,7.23
2155,NA21101,HYDROSTATICS AND STABILITY,6,11,9,7,4,9,0,13.04,23.91,19.57,15.22,8.7,19.57,0,Autumn18,7.59
2156,NA21101,HYDROSTATICS AND STABILITY,6,12,11,6,4,6,0,13.33,26.67,24.44,13.33,8.89,13.33,0,Autumn19,7.82
2157,NA21101,HYDROSTATICS AND STABILITY,27,18,6,1,0,0,0,51.92,34.62,11.54,1.92,0,0,0,Autumn20,9.37
2158,NA29002,LINES PLAN AND HYDROSTATICS LABORATORY,5,10,14,7,4,6,0,10.87,21.74,30.43,15.22,8.7,13.04,0,Spring19,7.72
2159,NA29002,LINES PLAN AND HYDROSTATICS LABORATORY,0,11,18,9,3,4,0,0,24.44,40,20,6.67,8.89,0,Spring20,7.64
2160,NA29002,LINES PLAN AND HYDROSTATICS LABORATORY,16,10,10,8,3,5,0,30.77,19.23,19.23,15.38,5.77,9.62,0,Spring21,8.25
2161,NA31001,ELEMENTS OF OCEAN ENGINEERING,6,8,11,6,6,8,0,13.33,17.78,24.44,13.33,13.33,17.78,0,Autumn19,7.51
2162,NA31001,ELEMENTS OF OCEAN ENGINEERING,7,18,7,3,3,2,0,17.5,45,17.5,7.5,7.5,5,0,Autumn20,8.43
2163,NA31002,MARINE DESIGN,2,1,5,19,17,0,0,4.55,2.27,11.36,43.18,38.64,0,0,Spring20,6.91
2164,NA31002,MARINE DESIGN,1,14,22,4,1,1,0,2.33,32.56,51.16,9.3,2.33,2.33,0,Spring21,8.16
2165,NA31003,MARINE PRODUCTION AND PLANNING,2,11,16,10,5,2,0,4.35,23.91,34.78,21.74,10.87,4.35,0,Autumn19,7.76
2166,NA31003,MARINE PRODUCTION AND PLANNING,2,29,8,1,1,1,0,4.76,69.05,19.05,2.38,2.38,2.38,0,Autumn20,8.64
2167,NA31004,CAD CAM MARINE DESIGN & PRODUCTION,1,13,17,9,3,2,1,2.17,28.26,36.96,19.57,6.52,4.35,2.17,Spring20,7.78
2168,NA31004,CAD CAM MARINE DESIGN & PRODUCTION,13,21,8,2,0,0,0,29.55,47.73,18.18,4.55,0,0,0,Spring21,9.02
2169,NA31005,RESISTANCE AND PROPULSION,2,1,8,7,2,26,0,4.35,2.17,17.39,15.22,4.35,56.52,0,Autumn19,6.17
2170,NA31005,RESISTANCE AND PROPULSION,1,11,16,14,0,0,0,2.38,26.19,38.1,33.33,0,0,0,Autumn20,7.98
2171,NA31006,SEAKEEPING & MANEUVERING,3,5,4,9,10,13,2,6.52,10.87,8.7,19.57,21.74,28.26,4.35,Spring20,6.59
2172,NA31006,SEAKEEPING & MANEUVERING,0,7,21,15,0,0,0,0,16.28,48.84,34.88,0,0,0,Spring21,7.81
2173,NA31007,VIBRATION OF FLOATING STRUCTURES,5,10,9,11,8,3,0,10.87,21.74,19.57,23.91,17.39,6.52,0,Autumn19,7.65
2174,NA31007,VIBRATION OF FLOATING STRUCTURES,4,6,10,1,6,12,0,10.26,15.38,25.64,2.56,15.38,30.77,0,Autumn20,7.1
2175,NA39004,CAD CAM LAB.,2,16,18,3,1,3,0,4.65,37.21,41.86,6.98,2.33,6.98,0,Spring20,8.14
2176,NA39004,CAD CAM LAB.,11,10,9,7,3,3,0,25.58,23.26,20.93,16.28,6.98,6.98,0,Spring21,8.23
2177,NA39006,MARINE DESIGN LABORATORY   I,6,6,17,8,3,3,0,13.95,13.95,39.53,18.6,6.98,6.98,0,Spring20,7.88
2178,NA39006,MARINE DESIGN LABORATORY   I,11,11,15,3,0,1,0,26.83,26.83,36.59,7.32,0,2.44,0,Spring21,8.66
2179,NA39009,STRUCTURAL DESIGN & COMPUTATION LAB,9,14,13,4,3,0,0,20.93,32.56,30.23,9.3,6.98,0,0,Autumn19,8.51
2180,NA39009,STRUCTURAL DESIGN & COMPUTATION LAB,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,Autumn20,#DIV/0!
2181,NA39011,HYDRODYNAMICS LABORATORY,8,22,13,0,0,0,0,18.6,51.16,30.23,0,0,0,0,Autumn19,8.88
2182,NA39011,HYDRODYNAMICS LABORATORY,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,Autumn20,#DIV/0!
2183,NA40010,OFFSHORE TECHNOLOGY,0,0,2,0,0,1,0,0,0,66.67,0,0,33.33,0,Spring21,7
2184,NA40010,OFFSHORE TECHNOLOGY,0,0,0,0,1,2,0,0,0,0,0,33.33,66.67,0,Spring20,5.33
2185,NA40020,COMPUTATIONAL MARINE HYDRODYNAMICS,4,3,2,7,4,0,0,20,15,10,35,20,0,0,Spring20,7.8
2186,NA40020,COMPUTATIONAL MARINE HYDRODYNAMICS,2,2,2,0,0,0,0,33.33,33.33,33.33,0,0,0,0,Spring21,9
2187,NA40022,COMPUTER AIDED OCEAN STRUCTURE ANALYSIS,1,1,3,8,6,3,0,4.55,4.55,13.64,36.36,27.27,13.64,0,Autumn20,6.82
2188,NA47005,PROJECT I,6,11,6,1,0,0,1,24,44,24,4,0,0,4,Autumn20,8.72
2189,NA48001,INDUSTRIAL TRAINING,1,10,3,2,0,0,0,6.25,62.5,18.75,12.5,0,0,0,Autumn20,8.63
2190,NA49005,MARINE STRUCTURAL LABORATORY,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,Autumn20,#DIV/0!
2191,NA49007,MARINE DESIGN LABORATORY   II,4,23,12,1,2,0,1,9.3,53.49,27.91,2.33,4.65,0,2.33,Autumn20,8.51
2192,NA60003,,0,0,0,0,0,1,0,0,0,0,0,0,100,0,Autumn20,5
2193,NA60007,,0,0,0,1,0,0,0,0,0,0,100,0,0,0,Autumn20,7
2194,NA60007,,1,5,9,4,0,1,0,5,25,45,20,0,5,0,Spring21,8
2195,NA60014,,0,1,0,0,1,0,0,0,50,0,0,50,0,0,Autumn20,7.5
2196,NA60014,,0,1,2,2,1,1,0,0,14.29,28.57,28.57,14.29,14.29,0,Spring20,7.14
2197,NA60014,,5,10,8,6,0,0,0,17.24,34.48,27.59,20.69,0,0,0,Spring21,8.48
